"","reference","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate","march_temperature","april_temperature","may_temperature","june_temperature","july_temperature","august_temperature","sept_temperature","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NA_L2KEY","NA_L1KEY","Shape_Leng","Shape_Area","decimalLongitude","decimalLatitude","date"
"483","44638","1957-07-19",NA,NA,"Y","Y",NA,"ECSmith",7,19,1957,200,-1.39999997615814,3,8.90000057220459,15.1999998092651,17.5,16.7000007629395,14.4000005722046,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-62.68384,45.6677,1900-07-19
"484","44584","1957-08-21",NA,NA,"Y","Y",NA,"ECSmith",8,21,1957,233,0.100000001490116,5,10.1000003814697,15.8000001907349,17.2000007629395,16.6000003814697,14.6999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-64.84285,44.27393,1900-08-21
"485","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329561","1958-05-09","Y","Y",NA,NA,NA,"Online Herbarium",5,9,1958,129,4,11,14.4000005722046,18.8000011444092,24.1000003814697,22.7000007629395,18.7000007629395,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",5475122.67071,26026341919.2,-74.22439,40.368041,1900-05-09
"486","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858960","1958-05-11","Y","Y",NA,NA,NA,"Online Herbarium",5,11,1958,131,0.900000035762787,8.5,12,15.9000005722046,20.8000011444092,19.6000003814697,15.8000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-77.150327,41.423558,1900-05-11
"487","46175","1958-05-26","Y","Y","Y",NA,NA,"ECSmith",5,26,1958,146,0,4.5,8,11.6999998092651,16.6000003814697,17,12.6000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-62.38674,45.27674,1900-05-26
"488","46177","1958-05-22","Y","Y","Y",NA,NA,"ECSmith",5,22,1958,142,1.20000004768372,6.09999990463257,9.60000038146973,12.9000005722046,18,17.8999996185303,13.5,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-64.45841,44.73728,1900-05-22
"489","46178","1958-06-18","Y","Y","Y",NA,NA,"ECSmith",6,18,1958,169,0.900000035762787,5.90000009536743,9.30000019073486,12.9000005722046,17.5,17.8000011444092,13.6000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-63.83075,44.89503,1900-06-18
"490","https://neherbaria.org/portal/collections/individual/index.php?occid=2101112","1958-06-18",NA,"Y","Y",NA,NA,"Online Herbarium",6,18,1958,169,1.80000007152557,6.80000019073486,10.4000005722046,14.6000003814697,19.7000007629395,19.1000003814697,15.1000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.00382,44.34901,1900-06-18
"491","46176","1958-06-04",NA,"Y","Y",NA,NA,"ECSmith",6,4,1958,155,1.5,5.2000002861023,8.5,12.5,17.8999996185303,18.2000007629395,14.3000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-63.91471,44.49738,1900-06-04
"492","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000120","1958-06-17",NA,NA,"Y",NA,NA,"Online Herbarium",6,17,1958,168,3.10000014305115,11,14.8000001907349,18.7000007629395,24,22.2000007629395,18.2000007629395,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,-76.27561,40.24642,1900-06-17
"493","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968961","1958-06-25",NA,NA,"Y","Y",NA,"Online Herbarium",6,25,1958,176,1.80000007152557,9.90000057220459,13.6000003814697,17.2000007629395,22.2000007629395,20.6000003814697,16.7000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.763861,40.730326,1900-06-25
"494","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329654","1958-07-09",NA,NA,"Y","Y",NA,"Online Herbarium",7,9,1958,190,1.10000002384186,8.80000019073486,12.4000005722046,16,20.8999996185303,19.3000011444092,15.9000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.717701,41.111423,1900-07-09
"495","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858983","1958-06-16",NA,NA,"Y",NA,NA,"Online Herbarium",6,16,1958,167,0.200000002980232,8.69999980926514,12.9000005722046,16.3999996185303,21.3000011444092,19.5,16.2000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.953116,41.349068,1900-06-16
"496","https://neherbaria.org/portal/collections/individual/index.php?occid=2101117","1958-08-16",NA,NA,"Y","Y",NA,"Online Herbarium",8,16,1958,228,1.80000007152557,6.80000019073486,10.4000005722046,14.6000003814697,19.7000007629395,19.1000003814697,15.1000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.27831,44.4483,1900-08-16
"497","46184","1958-08-18",NA,NA,"Y","Y",NA,"ECSmith",8,18,1958,230,0.5,5.80000019073486,9.69999980926514,13,17.8999996185303,17.8000011444092,13.3000001907349,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-63.54523,45.40198,1900-08-18
"498","47398","1959-05-29","Y","Y","Y",NA,NA,"ECSmith",5,29,1959,149,-3.90000009536743,3.90000009536743,11.1999998092651,13.6999998092651,20.3999996185303,18.1000003814697,14.6000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-64.7463315069,46.0253205133,1900-05-29
"499","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968955","1959-05-30",NA,"Y","Y",NA,NA,"Online Herbarium",5,30,1959,150,1.39999997615814,9.80000019073486,16.3999996185303,19.8000011444092,22,22.3000011444092,18.3999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.835788,40.866632,1900-05-30
"500","47399","1959-05-30",NA,"Y","Y",NA,NA,"ECSmith",5,30,1959,150,-5.30000019073486,2.90000009536743,10.6000003814697,13.6000003814697,20,17,13.1000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-66.1152780382,46.5638889978,1900-05-30
"501","47402","1959-05-31",NA,"Y","Y",NA,NA,"ECSmith",5,31,1959,151,-4.5,3.70000004768372,11.3000001907349,13.8000001907349,20.6000003814697,17.8000011444092,14.1999998092651,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-65.0833329884,46.7000000412,1900-05-31
"502","47403","1959-05-31",NA,"Y","Y",NA,NA,"ECSmith",5,31,1959,151,-3.40000009536743,4.7000002861023,11.5,14.1000003814697,19.8999996185303,17.8999996185303,14.1999998092651,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-66.5727589914,45.5943444887,1900-05-31
"503","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=16999959","1959-07-06",NA,NA,"Y","Y",NA,"Online Herbarium",7,6,1959,187,1.10000002384186,9.10000038146973,15.9000005722046,18.7000007629395,21.1000003814697,21.3000011444092,17.8000011444092,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.486575,41.047819,1900-07-06
"504","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=16999958","1959-07-10",NA,NA,"Y","Y",NA,"Online Herbarium",7,10,1959,191,1.10000002384186,9.10000038146973,15.9000005722046,18.7000007629395,21.1000003814697,21.3000011444092,17.8000011444092,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.476383,41.054625,1900-07-10
"505","https://neherbaria.org/portal/collections/individual/index.php?occid=2101130","1959-07-30",NA,NA,"Y","Y",NA,"Online Herbarium",7,30,1959,211,-1.5,6.2000002861023,13.6999998092651,15.6999998092651,21,20.3999996185303,16.2000007629395,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.03303,44.42782,1900-07-30
"506","47400","1959-05-30",NA,NA,"Y",NA,NA,"ECSmith",5,30,1959,150,-3.40000009536743,4.2000002861023,11.1999998092651,13.6000003814697,19.8999996185303,17.8000011444092,14.4000005722046,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-65.595984,45.778461,1900-05-30
"507","48970","1959-08-05",NA,NA,"Y",NA,NA,"ECSmith",8,5,1959,217,-2.5,4.59999990463257,10.6999998092651,13.4000005722046,19.6000003814697,17.6000003814697,14.6000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-64.3367344,45.4624155,1900-08-05
"508","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968819","1960-05-26","Y","Y",NA,NA,NA,"Online Herbarium",5,26,1960,147,-6.30000019073486,8.60000038146973,11.5,16.3999996185303,17.6000003814697,18.8999996185303,16.3000011444092,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-78.593543,41.621141,1900-05-26
"509","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968929","1960-05-26","Y","Y",NA,NA,NA,"Online Herbarium",5,26,1960,147,-6.30000019073486,8.60000038146973,11.5,16.3999996185303,17.6000003814697,18.8999996185303,16.3000011444092,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-78.593543,41.621141,1900-05-26
"510","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968892","1960-05-21","Y","Y",NA,NA,NA,"Online Herbarium",5,21,1960,142,-5.90000009536743,9,12.4000005722046,17.2000007629395,18.6000003814697,19.8999996185303,17.2000007629395,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-79.263935,41.725894,1900-05-21
"511","https://cch2.org/portal/collections/individual/index.php?occid=611331","1960-05-07","Y","Y",NA,NA,NA,"Online Herbarium",5,7,1960,128,-1.39999997615814,9.30000019073486,15.1000003814697,19.3999996185303,21.3000011444092,21.1000003814697,17,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.11,42.43,1900-05-07
"512","https://cch2.org/portal/collections/individual/index.php?occid=611330","1960-05-07","Y","Y",NA,NA,NA,"Online Herbarium",5,7,1960,128,-1.39999997615814,9.30000019073486,15.1000003814697,19.3999996185303,21.3000011444092,21.1000003814697,17,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.11,42.43,1900-05-07
"513","https://neherbaria.org/portal/collections/individual/index.php?occid=2101126","1960-05-28","Y","Y",NA,NA,NA,"Online Herbarium",5,28,1960,149,-3.10000014305115,5.90000009536743,13.8000001907349,17.3000011444092,19.3999996185303,19.3999996185303,15,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.11515,44.17711,1900-05-28
"514","55178","1960-06-14","Y","Y","Y",NA,NA,"ECSmith",6,14,1960,166,-2.40000009536743,4.40000009536743,11.6000003814697,14.8000001907349,16.8999996185303,18,14.1999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-64.10363,44.49436,1900-06-14
"515","https://neherbaria.org/portal/collections/individual/index.php?occid=2101102","1960-08-06",NA,NA,"Y","Y",NA,"Online Herbarium",8,6,1960,219,-3.10000014305115,5.90000009536743,13.8000001907349,17.3000011444092,19.3999996185303,19.3999996185303,15,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.26311,44.01303,1900-08-06
"516","55340","1960-08-05",NA,NA,"Y","Y",NA,"ECSmith",8,5,1960,218,-6.40000009536743,1,10.6999998092651,14.5,16.7000007629395,16.3999996185303,10.6000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-66.875906,47.378002,1900-08-05
"517","53611","1960-08-14",NA,NA,"Y","Y",NA,"ECSmith",8,14,1960,227,-2,3,9.80000019073486,13.1999998092651,15.6999998092651,17.5,14.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-62.38645,44.91801,1900-08-14
"518","54899","1960-07-14",NA,NA,"Y","Y",NA,"ECSmith",7,14,1960,196,-2.29999995231628,4.80000019073486,12.3000001907349,15.6999998092651,17.8999996185303,18.6000003814697,14.3000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-64.64854,44.14703,1900-07-14
"519","55005","1960-08-14",NA,NA,"Y",NA,NA,"ECSmith",8,14,1960,227,-2,3,9.80000019073486,13.1999998092651,15.6999998092651,17.5,14.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-62.38645,44.91801,1900-08-14
"520","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968919","1960-08-06",NA,NA,NA,"Y",NA,"Online Herbarium",8,6,1960,219,-5.30000019073486,9.19999980926514,13.8000001907349,17.3999996185303,19,19.1000003814697,16.7000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.485452,41.573033,1900-08-06
"521","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968969","1961-05-23",NA,"Y",NA,NA,NA,"Online Herbarium",5,23,1961,143,4.5,6.09999990463257,12.3000001907349,18.3000011444092,21.3999996185303,21.3000011444092,19.8999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.863507,40.870196,1900-05-23
"522","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=16999970","1961-06-10",NA,NA,"Y",NA,NA,"Online Herbarium",6,10,1961,161,2.90000009536743,6.80000019073486,13.3000001907349,19.7000007629395,22.2000007629395,21.2000007629395,20.3999996185303,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.772703,40.864528,1900-06-10
"523","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968967","1961-07-12",NA,NA,"Y","Y",NA,"Online Herbarium",7,12,1961,193,2.10000014305115,3.90000009536743,10.6999998092651,17.1000003814697,20.1000003814697,20.1000003814697,18.7000007629395,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-79.551954,41.541537,1900-07-12
"524","https://nansh.org/portal/collections/individual/index.php?occid=24065932","1961-07-03",NA,NA,"Y",NA,NA,"Online Herbarium",7,3,1961,184,-3.5,2,8.69999980926514,14.9000005722046,17.2000007629395,16.8000011444092,15.8000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-71.31546,44.39738,1900-07-03
"525","65318","1961-08-22",NA,NA,NA,"Y",NA,"ECSmith",8,22,1961,234,-8,2.90000009536743,8.10000038146973,14.1999998092651,17.7000007629395,16.6000003814697,14.3000001907349,"5.1","SOFTWOOD SHIELD","5","NORTHERN FORESTS","5.1  SOFTWOOD SHIELD","5  NORTHERN FORESTS",15288924.0575,1368497165780,-72.05337,48.766536,1900-08-22
"526","55428","1962-06-14","Y","Y","Y",NA,NA,"ECSmith",6,14,1962,165,0.699999988079071,4.80000019073486,8.69999980926514,13.9000005722046,14.6999998092651,16.3000011444092,12.6000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-65.09456,43.75595,1900-06-14
"527","65268","1962-07-11","Y","Y","Y",NA,NA,"ECSmith",7,11,1962,192,-3.29999995231628,1.20000004768372,5.59999990463257,11.6000003814697,13.3000001907349,15.4000005722046,11,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1116323.53198,10621484451.2,-60.8132929,46.7695896,1900-07-11
"528","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968934","1962-07-17",NA,"Y","Y","Y",NA,"Online Herbarium",7,17,1962,198,-0.699999988079071,6.59999990463257,16.3999996185303,18.7000007629395,19.3999996185303,19.7000007629395,14.1999998092651,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9444483.33775,232394679912,-79.663453,41.923403,1900-07-17
"529","https://neherbaria.org/portal/collections/individual/index.php?occid=2101131","1962-06-15",NA,"Y",NA,NA,NA,"Online Herbarium",6,15,1962,166,0.300000011920929,5.7000002861023,11.1999998092651,17.2000007629395,17.8000011444092,18.7000007629395,13.8000001907349,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.00382,44.34901,1900-06-15
"530","55463","1962-06-21",NA,"Y","Y",NA,NA,"ECSmith",6,21,1962,172,-1.5,3.29999995231628,7.09999990463257,12.6999998092651,14.6000003814697,17,13.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-61.50316,45.4369,1900-06-21
"531","59137","1962-07-11",NA,"Y","Y",NA,NA,"ECSmith",7,11,1962,192,-3.29999995231628,1.20000004768372,5.59999990463257,11.6000003814697,13.3000001907349,15.4000005722046,11,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1116323.53198,10621484451.2,-60.8132929,46.7695896,1900-07-11
"532","https://neherbaria.org/portal/collections/individual/index.php?occid=1361282","1962-06-07",NA,NA,"Y",NA,NA,"Online Herbarium",6,7,1962,158,2.40000009536743,8.69999980926514,14,19.3999996185303,20.2000007629395,20.5,15.6999998092651,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.25546,42.14643,1900-06-07
"533","https://neherbaria.org/portal/collections/individual/index.php?occid=702269","1962-06-15",NA,NA,"Y",NA,NA,"Online Herbarium",6,15,1962,166,0.699999988079071,6.59999990463257,12.3000001907349,18.1000003814697,18.3000011444092,19.1000003814697,13.9000005722046,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.14874,43.28028,1900-06-15
"534","59684","1962-08-07",NA,NA,"Y","Y",NA,"ECSmith",8,7,1962,219,0.900000035762787,4.7000002861023,9.40000057220459,14.9000005722046,15.6000003814697,17.2000007629395,12.5,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-65.2442385,44.3798716,1900-08-07
"535","59825","1962-07-24",NA,NA,"Y",NA,NA,"ECSmith",7,24,1962,205,-1.39999997615814,3,7.09999990463257,12.8000001907349,13.9000005722046,16.3999996185303,12.4000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-62.431797,45.083452,1900-07-24
"536","65243","1962-07-11",NA,NA,"Y",NA,NA,"ECSmith",7,11,1962,192,-2.20000004768372,2.10000014305115,6.09999990463257,12.1999998092651,14,16.3000011444092,12.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1116323.53198,10621484451.2,-60.32806,46.81099,1900-07-11
